instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt_hourly,cnt_day,hourly_ratio,cnt_day_scaled
14473,2012-08-31,3,1,8,5,0,5,1,1,26.240000000000002,28.79,89.0,11.0014,2,27,29,7350,0.003945578231292517,3.675
14474,2012-08-31,3,1,8,6,0,5,1,2,26.240000000000002,28.79,89.0,11.0014,7,101,108,7350,0.014693877551020407,3.675
14475,2012-08-31,3,1,8,7,0,5,1,2,26.240000000000002,28.79,89.0,6.0032,21,400,421,7350,0.05727891156462585,3.675
14476,2012-08-31,3,1,8,8,0,5,1,2,28.7,33.335,74.0,0.0,36,654,690,7350,0.09387755102040816,3.675
14477,2012-08-31,3,1,8,9,0,5,1,1,30.34,34.849999999999994,70.0,0.0,61,337,398,7350,0.05414965986394558,3.675
14478,2012-08-31,3,1,8,10,0,5,1,1,31.16,35.605,62.0,6.0032,59,197,256,7350,0.034829931972789115,3.675
14479,2012-08-31,3,1,8,11,0,5,1,1,35.26,37.12,28.000000000000004,19.999499999999998,88,221,309,7350,0.04204081632653061,3.675
14480,2012-08-31,3,1,8,12,0,5,1,1,35.26,37.12,26.0,16.997899999999998,120,290,410,7350,0.055782312925170066,3.675
14481,2012-08-31,3,1,8,13,0,5,1,1,36.08,37.88,27.0,22.0028,97,271,368,7350,0.05006802721088435,3.675
14482,2012-08-31,3,1,8,14,0,5,1,1,36.9,38.635000000000005,25.0,15.001299999999999,112,324,436,7350,0.059319727891156464,3.675
14483,2012-08-31,3,1,8,15,0,5,1,1,36.9,39.395,27.0,19.999499999999998,109,417,526,7350,0.07156462585034014,3.675
14484,2012-08-31,3,1,8,16,0,5,1,1,36.9,39.395,27.0,16.997899999999998,111,417,528,7350,0.07183673469387755,3.675
14485,2012-08-31,3,1,8,17,0,5,1,1,36.08,38.635000000000005,32.0,11.0014,129,488,617,7350,0.08394557823129252,3.675
14486,2012-08-31,3,1,8,18,0,5,1,1,35.26,37.88,36.0,16.997899999999998,87,459,546,7350,0.07428571428571429,3.675
14487,2012-08-31,3,1,8,19,0,5,1,1,32.800000000000004,37.12,49.0,8.9981,91,361,452,7350,0.06149659863945578,3.675
14488,2012-08-31,3,1,8,20,0,5,1,1,32.800000000000004,37.12,49.0,8.9981,102,254,356,7350,0.048435374149659864,3.675
14489,2012-08-31,3,1,8,21,0,5,1,1,31.16,35.605,57.99999999999999,12.998000000000001,71,232,303,7350,0.04122448979591837,3.675
14490,2012-08-31,3,1,8,22,0,5,1,1,31.16,35.605,57.99999999999999,12.998000000000001,65,212,277,7350,0.03768707482993197,3.675
14491,2012-08-31,3,1,8,23,0,5,1,1,30.34,34.089999999999996,62.0,7.0015,32,142,174,7350,0.0236734693877551,3.675
14492,2012-09-01,3,1,9,0,0,6,0,1,30.34,34.089999999999996,62.0,7.0015,22,146,168,6140,0.02736156351791531,3.07
14493,2012-09-01,3,1,9,1,0,6,0,1,29.52,34.849999999999994,74.0,8.9981,11,68,79,6140,0.012866449511400651,3.07
14494,2012-09-01,3,1,9,2,0,6,0,1,28.7,32.574999999999996,70.0,11.0014,8,61,69,6140,0.011237785016286646,3.07
14495,2012-09-01,3,1,9,3,0,6,0,1,28.7,32.574999999999996,70.0,7.0015,6,29,35,6140,0.005700325732899023,3.07
14496,2012-09-01,3,1,9,4,0,6,0,1,28.7,32.574999999999996,70.0,0.0,3,9,12,6140,0.001954397394136808,3.07
14497,2012-09-01,3,1,9,5,0,6,0,1,27.880000000000003,31.819999999999997,79.0,0.0,2,20,22,6140,0.0035830618892508143,3.07
14498,2012-09-01,3,1,9,6,0,6,0,1,27.880000000000003,31.819999999999997,79.0,0.0,13,23,36,6140,0.005863192182410423,3.07
14499,2012-09-01,3,1,9,7,0,6,0,2,30.34,34.089999999999996,57.99999999999999,8.9981,8,58,66,6140,0.010749185667752443,3.07
14500,2012-09-01,3,1,9,8,0,6,0,2,31.16,35.605,57.99999999999999,16.997899999999998,28,134,162,6140,0.026384364820846905,3.07
14501,2012-09-01,3,1,9,9,0,6,0,2,31.16,35.605,57.99999999999999,12.998000000000001,62,175,237,6140,0.03859934853420195,3.07
14502,2012-09-01,3,1,9,10,0,6,0,2,31.98,36.364999999999995,55.00000000000001,12.998000000000001,128,289,417,6140,0.06791530944625407,3.07
14503,2012-09-01,3,1,9,11,0,6,0,2,32.800000000000004,37.88,55.00000000000001,15.001299999999999,219,273,492,6140,0.08013029315960912,3.07
14504,2012-09-01,3,1,9,12,0,6,0,2,32.800000000000004,37.88,55.00000000000001,11.0014,187,284,471,6140,0.07671009771986971,3.07
14505,2012-09-01,3,1,9,13,0,6,0,2,33.62,38.635000000000005,52.0,6.0032,237,267,504,6140,0.08208469055374593,3.07
14506,2012-09-01,3,1,9,14,0,6,0,2,35.26,39.395,44.0,11.0014,240,274,514,6140,0.08371335504885993,3.07
14507,2012-09-01,3,1,9,15,0,6,0,2,35.26,39.395,44.0,19.0012,257,306,563,6140,0.09169381107491857,3.07
14508,2012-09-01,3,1,9,16,0,6,0,2,34.44,39.395,49.0,11.0014,209,253,462,6140,0.0752442996742671,3.07
14509,2012-09-01,3,1,9,17,0,6,0,2,33.62,38.635000000000005,52.0,0.0,205,258,463,6140,0.0754071661237785,3.07
14510,2012-09-01,3,1,9,18,0,6,0,2,33.62,38.635000000000005,52.0,0.0,184,258,442,6140,0.07198697068403909,3.07
14511,2012-09-01,3,1,9,19,0,6,0,3,31.98,37.12,62.0,0.0,157,235,392,6140,0.06384364820846905,3.07
14512,2012-09-01,3,1,9,20,0,6,0,3,31.16,36.364999999999995,67.0,16.997899999999998,67,140,207,6140,0.03371335504885994,3.07
14513,2012-09-01,3,1,9,21,0,6,0,3,26.240000000000002,28.79,89.0,0.0,21,83,104,6140,0.016938110749185668,3.07
14514,2012-09-01,3,1,9,22,0,6,0,2,27.060000000000002,29.544999999999998,89.0,0.0,21,57,78,6140,0.012703583061889252,3.07
14515,2012-09-01,3,1,9,23,0,6,0,1,27.060000000000002,29.544999999999998,89.0,6.0032,57,88,145,6140,0.023615635179153095,3.07
14516,2012-09-02,3,1,9,0,0,0,0,2,27.060000000000002,29.544999999999998,89.0,6.0032,27,72,99,5810,0.017039586919104992,2.905
14517,2012-09-02,3,1,9,1,0,0,0,1,27.060000000000002,29.544999999999998,89.0,0.0,15,58,73,5810,0.012564543889845094,2.905
14518,2012-09-02,3,1,9,2,0,0,0,1,27.060000000000002,29.544999999999998,89.0,0.0,28,56,84,5810,0.014457831325301205,2.905
14519,2012-09-02,3,1,9,3,0,0,0,1,27.060000000000002,29.544999999999998,89.0,6.0032,9,33,42,5810,0.007228915662650603,2.905
14520,2012-09-02,3,1,9,4,0,0,0,1,27.060000000000002,29.544999999999998,89.0,0.0,7,15,22,5810,0.0037865748709122204,2.905
14521,2012-09-02,3,1,9,5,0,0,0,1,27.060000000000002,29.544999999999998,89.0,0.0,2,10,12,5810,0.002065404475043029,2.905
14522,2012-09-02,3,1,9,6,0,0,0,2,27.060000000000002,29.544999999999998,89.0,0.0,2,13,15,5810,0.0025817555938037868,2.905
14523,2012-09-02,3,1,9,7,0,0,0,1,27.060000000000002,29.544999999999998,94.0,6.0032,13,29,42,5810,0.007228915662650603,2.905
14524,2012-09-02,3,1,9,8,0,0,0,1,27.880000000000003,31.819999999999997,89.0,6.0032,30,99,129,5810,0.022203098106712563,2.905
14525,2012-09-02,3,1,9,9,0,0,0,2,28.7,33.335,84.0,0.0,88,144,232,5810,0.039931153184165236,2.905
14526,2012-09-02,3,1,9,10,0,0,0,2,29.52,34.849999999999994,79.0,0.0,158,230,388,5810,0.06678141135972461,2.905
14527,2012-09-02,3,1,9,11,0,0,0,2,30.34,34.849999999999994,70.0,0.0,226,263,489,5810,0.08416523235800344,2.905
14528,2012-09-02,3,1,9,12,0,0,0,3,30.34,34.849999999999994,70.0,0.0,248,297,545,5810,0.09380378657487091,2.905
14529,2012-09-02,3,1,9,13,0,0,0,3,29.52,34.849999999999994,74.0,6.0032,263,230,493,5810,0.08485370051635112,2.905
14530,2012-09-02,3,1,9,14,0,0,0,3,29.52,34.849999999999994,79.0,6.0032,249,208,457,5810,0.07865748709122203,2.905
14531,2012-09-02,3,1,9,15,0,0,0,3,30.34,35.605,74.0,8.9981,179,176,355,5810,0.06110154905335628,2.905
14532,2012-09-02,3,1,9,16,0,0,0,1,30.34,34.849999999999994,70.0,0.0,222,252,474,5810,0.08158347676419965,2.905
14533,2012-09-02,3,1,9,17,0,0,0,1,31.16,36.364999999999995,66.0,6.0032,219,284,503,5810,0.08657487091222031,2.905
14534,2012-09-02,3,1,9,18,0,0,0,1,30.34,35.605,74.0,0.0,227,273,500,5810,0.08605851979345955,2.905
14535,2012-09-02,3,1,9,19,0,0,0,2,28.7,33.335,84.0,15.001299999999999,140,152,292,5810,0.05025817555938038,2.905
14536,2012-09-02,3,1,9,20,0,0,0,2,28.7,33.335,84.0,11.0014,63,41,104,5810,0.017900172117039585,2.905
14537,2012-09-02,3,1,9,21,0,0,0,1,28.7,32.574999999999996,70.0,11.0014,79,92,171,5810,0.029432013769363167,2.905
14538,2012-09-02,3,1,9,22,0,0,0,3,27.880000000000003,31.819999999999997,83.0,8.9981,66,100,166,5810,0.02857142857142857,2.905
14539,2012-09-02,3,1,9,23,0,0,0,3,27.060000000000002,29.544999999999998,89.0,6.0032,53,70,123,5810,0.02117039586919105,2.905
14540,2012-09-03,3,1,9,0,1,1,0,2,27.060000000000002,29.544999999999998,94.0,0.0,42,62,104,6034,0.01723566456745111,3.017
14541,2012-09-03,3,1,9,1,1,1,0,2,27.880000000000003,31.819999999999997,89.0,11.0014,18,37,55,6034,0.009115014915478952,3.017
14542,2012-09-03,3,1,9,2,1,1,0,1,27.060000000000002,29.544999999999998,89.0,7.0015,10,30,40,6034,0.006629101756711966,3.017
14543,2012-09-03,3,1,9,3,1,1,0,1,27.060000000000002,29.544999999999998,89.0,8.9981,6,22,28,6034,0.004640371229698376,3.017
14544,2012-09-03,3,1,9,4,1,1,0,1,27.060000000000002,29.544999999999998,89.0,6.0032,6,5,11,6034,0.0018230029830957905,3.017
14545,2012-09-03,3,1,9,5,1,1,0,1,27.060000000000002,29.544999999999998,89.0,0.0,1,3,4,6034,0.0006629101756711965,3.017
14546,2012-09-03,3,1,9,6,1,1,0,1,27.060000000000002,29.544999999999998,94.0,0.0,3,12,15,6034,0.002485913158766987,3.017
14547,2012-09-03,3,1,9,7,1,1,0,1,27.880000000000003,31.819999999999997,85.0,0.0,6,37,43,6034,0.007126284388465363,3.017
14548,2012-09-03,3,1,9,8,1,1,0,2,28.7,33.335,84.0,7.0015,36,91,127,6034,0.02104739807756049,3.017
14549,2012-09-03,3,1,9,9,1,1,0,2,28.7,33.335,84.0,8.9981,71,158,229,6034,0.037951607557176005,3.017
14550,2012-09-03,3,1,9,10,1,1,0,2,30.34,35.605,74.0,15.001299999999999,135,224,359,6034,0.05949618826648989,3.017
14551,2012-09-03,3,1,9,11,1,1,0,2,30.34,34.849999999999994,70.0,19.0012,187,272,459,6034,0.0760689426582698,3.017
14552,2012-09-03,3,1,9,12,1,1,0,2,31.16,35.605,62.0,19.999499999999998,191,352,543,6034,0.08999005634736493,3.017
14553,2012-09-03,3,1,9,13,1,1,0,2,31.16,36.364999999999995,66.0,16.997899999999998,209,357,566,6034,0.09380178985747431,3.017
14554,2012-09-03,3,1,9,14,1,1,0,1,30.34,34.849999999999994,70.0,19.999499999999998,163,349,512,6034,0.08485250248591315,3.017
14555,2012-09-03,3,1,9,15,1,1,0,1,30.34,34.849999999999994,70.0,15.001299999999999,168,281,449,6034,0.07441166721909181,3.017
14556,2012-09-03,3,1,9,16,1,1,0,1,30.34,34.849999999999994,70.0,15.001299999999999,165,335,500,6034,0.08286377195889957,3.017
14557,2012-09-03,3,1,9,17,1,1,0,1,30.34,34.849999999999994,70.0,8.9981,181,317,498,6034,0.08253231687106397,3.017
14558,2012-09-03,3,1,9,18,1,1,0,1,30.34,34.849999999999994,66.0,11.0014,145,337,482,6034,0.07988067616837918,3.017
14559,2012-09-03,3,1,9,19,1,1,0,1,29.52,34.849999999999994,74.0,12.998000000000001,73,301,374,6034,0.061982101425256876,3.017
14560,2012-09-03,3,1,9,20,1,1,0,1,29.52,34.089999999999996,76.0,7.0015,78,183,261,6034,0.043254888962545576,3.017
14561,2012-09-03,3,1,9,21,1,1,0,1,29.52,34.089999999999996,76.0,7.0015,42,142,184,6034,0.030493868080875043,3.017
14562,2012-09-03,3,1,9,22,1,1,0,2,28.7,33.335,84.0,8.9981,17,104,121,6034,0.020053032814053694,3.017
14563,2012-09-03,3,1,9,23,1,1,0,2,28.7,33.335,84.0,16.997899999999998,12,58,70,6034,0.01160092807424594,3.017
14564,2012-09-04,3,1,9,0,0,2,1,2,28.7,33.335,84.0,16.997899999999998,10,19,29,6864,0.004224941724941725,3.432
14565,2012-09-04,3,1,9,1,0,2,1,1,27.880000000000003,31.819999999999997,82.0,8.9981,15,9,24,6864,0.0034965034965034965,3.432
14566,2012-09-04,3,1,9,2,0,2,1,1,27.880000000000003,31.819999999999997,82.0,8.9981,1,4,5,6864,0.0007284382284382285,3.432
14567,2012-09-04,3,1,9,3,0,2,1,2,27.060000000000002,29.544999999999998,89.0,6.0032,1,9,10,6864,0.001456876456876457,3.432
14568,2012-09-04,3,1,9,4,0,2,1,2,27.060000000000002,29.544999999999998,89.0,0.0,0,8,8,6864,0.0011655011655011655,3.432
14569,2012-09-04,3,1,9,5,0,2,1,2,27.060000000000002,29.544999999999998,89.0,0.0,1,37,38,6864,0.005536130536130536,3.432
14570,2012-09-04,3,1,9,6,0,2,1,2,27.880000000000003,31.819999999999997,89.0,7.0015,7,165,172,6864,0.02505827505827506,3.432
14571,2012-09-04,3,1,9,7,0,2,1,2,27.880000000000003,31.819999999999997,89.0,7.0015,13,480,493,6864,0.07182400932400933,3.432
14572,2012-09-04,3,1,9,8,0,2,1,1,28.7,33.335,84.0,11.0014,15,617,632,6864,0.09207459207459208,3.432
14573,2012-09-04,3,1,9,9,0,2,1,2,29.52,34.849999999999994,79.0,15.001299999999999,30,293,323,6864,0.04705710955710956,3.432
14574,2012-09-04,3,1,9,10,0,2,1,2,29.52,34.849999999999994,74.0,16.997899999999998,42,130,172,6864,0.02505827505827506,3.432
14575,2012-09-04,3,1,9,11,0,2,1,2,30.34,34.849999999999994,70.0,19.0012,39,159,198,6864,0.028846153846153848,3.432
14576,2012-09-04,3,1,9,12,0,2,1,1,31.16,36.364999999999995,70.0,19.0012,54,233,287,6864,0.04181235431235431,3.432
14577,2012-09-04,3,1,9,13,0,2,1,1,32.800000000000004,37.88,55.00000000000001,30.002599999999997,72,203,275,6864,0.04006410256410257,3.432
14578,2012-09-04,3,1,9,14,0,2,1,1,32.800000000000004,37.88,55.00000000000001,27.999299999999998,72,202,274,6864,0.03991841491841492,3.432
14579,2012-09-04,3,1,9,15,0,2,1,1,32.800000000000004,38.635000000000005,59.0,31.0009,68,224,292,6864,0.042540792540792544,3.432
14580,2012-09-04,3,1,9,16,0,2,1,1,31.16,36.364999999999995,70.0,27.999299999999998,61,397,458,6864,0.06672494172494173,3.432
14581,2012-09-04,3,1,9,17,0,2,1,1,31.16,36.364999999999995,70.0,23.9994,110,746,856,6864,0.1247086247086247,3.432
14582,2012-09-04,3,1,9,18,0,2,1,1,31.16,37.12,75.0,15.001299999999999,94,745,839,6864,0.12223193473193474,3.432
14583,2012-09-04,3,1,9,19,0,2,1,1,31.16,36.364999999999995,70.0,15.001299999999999,50,502,552,6864,0.08041958041958042,3.432
14584,2012-09-04,3,1,9,20,0,2,1,1,30.34,34.849999999999994,70.0,16.997899999999998,47,338,385,6864,0.05608974358974359,3.432
14585,2012-09-04,3,1,9,21,0,2,1,1,30.34,35.605,74.0,16.997899999999998,28,240,268,6864,0.03904428904428905,3.432
14586,2012-09-04,3,1,9,22,0,2,1,1,30.34,34.849999999999994,70.0,19.0012,25,154,179,6864,0.02607808857808858,3.432
14587,2012-09-04,3,1,9,23,0,2,1,1,29.52,34.849999999999994,74.0,19.999499999999998,12,83,95,6864,0.01384032634032634,3.432
14588,2012-09-05,3,1,9,0,0,3,1,1,29.52,34.849999999999994,74.0,16.997899999999998,10,27,37,7112,0.005202474690663667,3.556
14589,2012-09-05,3,1,9,1,0,3,1,1,28.7,33.335,84.0,12.998000000000001,2,11,13,7112,0.001827896512935883,3.556
14590,2012-09-05,3,1,9,2,0,3,1,1,28.7,33.335,84.0,12.998000000000001,0,9,9,7112,0.001265466816647919,3.556
14591,2012-09-05,3,1,9,3,0,3,1,1,28.7,33.335,79.0,19.0012,0,4,4,7112,0.0005624296962879641,3.556
14592,2012-09-05,3,1,9,4,0,3,1,1,28.7,33.335,79.0,19.0012,2,3,5,7112,0.000703037120359955,3.556
14593,2012-09-05,3,1,9,5,0,3,1,2,28.7,33.335,79.0,19.999499999999998,1,39,40,7112,0.00562429696287964,3.556
14594,2012-09-05,3,1,9,6,0,3,1,1,28.7,33.335,79.0,19.0012,7,203,210,7112,0.02952755905511811,3.556
14595,2012-09-05,3,1,9,7,0,3,1,2,28.7,33.335,79.0,16.997899999999998,11,489,500,7112,0.0703037120359955,3.556
14596,2012-09-05,3,1,9,8,0,3,1,1,29.52,34.849999999999994,74.0,12.998000000000001,33,692,725,7112,0.10194038245219347,3.556
14597,2012-09-05,3,1,9,9,0,3,1,1,30.34,34.849999999999994,70.0,16.997899999999998,27,263,290,7112,0.04077615298087739,3.556
14598,2012-09-05,3,1,9,10,0,3,1,2,31.16,36.364999999999995,70.0,11.0014,54,181,235,7112,0.03304274465691789,3.556
14599,2012-09-05,3,1,9,11,0,3,1,2,31.98,37.12,62.0,11.0014,61,156,217,7112,0.03051181102362205,3.556
14600,2012-09-05,3,1,9,12,0,3,1,1,31.98,38.635000000000005,70.0,7.0015,49,217,266,7112,0.03740157480314961,3.556
14601,2012-09-05,3,1,9,13,0,3,1,1,32.800000000000004,39.395,63.0,11.0014,50,184,234,7112,0.03290213723284589,3.556
14602,2012-09-05,3,1,9,14,0,3,1,1,33.62,39.395,56.00000000000001,7.0015,34,177,211,7112,0.0296681664791901,3.556
14603,2012-09-05,3,1,9,15,0,3,1,1,31.98,38.635000000000005,70.0,12.998000000000001,41,204,245,7112,0.0344488188976378,3.556
14604,2012-09-05,3,1,9,16,0,3,1,1,31.16,36.364999999999995,70.0,16.997899999999998,86,344,430,7112,0.06046119235095613,3.556
14605,2012-09-05,3,1,9,17,0,3,1,1,31.16,36.364999999999995,66.0,16.997899999999998,83,780,863,7112,0.12134420697412823,3.556
14606,2012-09-05,3,1,9,18,0,3,1,1,31.16,37.12,75.0,12.998000000000001,82,757,839,7112,0.11796962879640045,3.556
14607,2012-09-05,3,1,9,19,0,3,1,1,30.34,34.849999999999994,70.0,11.0014,64,598,662,7112,0.09308211473565804,3.556
14608,2012-09-05,3,1,9,20,0,3,1,1,29.52,35.605,84.0,11.0014,55,357,412,7112,0.05793025871766029,3.556
14609,2012-09-05,3,1,9,21,0,3,1,1,29.52,34.849999999999994,79.0,0.0,18,278,296,7112,0.04161979752530934,3.556
14610,2012-09-05,3,1,9,22,0,3,1,1,29.52,34.849999999999994,79.0,0.0,38,181,219,7112,0.03079302587176603,3.556
14611,2012-09-05,3,1,9,23,0,3,1,1,28.7,33.335,84.0,6.0032,24,126,150,7112,0.02109111361079865,3.556
14612,2012-09-06,3,1,9,0,0,4,1,2,28.7,33.335,84.0,6.0032,30,35,65,6203,0.01047880058036434,3.1015
14613,2012-09-06,3,1,9,1,0,4,1,2,28.7,33.335,84.0,0.0,2,16,18,6203,0.0029018216991778174,3.1015
14614,2012-09-06,3,1,9,2,0,4,1,1,29.52,34.849999999999994,79.0,0.0,1,7,8,6203,0.0012896985329679186,3.1015
14615,2012-09-06,3,1,9,3,0,4,1,1,28.7,33.335,84.0,7.0015,0,9,9,6203,0.0014509108495889087,3.1015
14616,2012-09-06,3,1,9,4,0,4,1,2,28.7,33.335,84.0,6.0032,0,8,8,6203,0.0012896985329679186,3.1015
14617,2012-09-06,3,1,9,5,0,4,1,2,28.7,33.335,84.0,12.998000000000001,3,35,38,6203,0.006126068031597614,3.1015
14618,2012-09-06,3,1,9,6,0,4,1,2,28.7,33.335,84.0,6.0032,11,189,200,6203,0.032242463324197966,3.1015
14619,2012-09-06,3,1,9,7,0,4,1,2,28.7,33.335,84.0,7.0015,21,461,482,6203,0.0777043366113171,3.1015
14620,2012-09-06,3,1,9,8,0,4,1,3,28.7,33.335,79.0,0.0,24,622,646,6203,0.10414315653715944,3.1015
14621,2012-09-06,3,1,9,9,0,4,1,3,27.060000000000002,29.544999999999998,94.0,8.9981,8,115,123,6203,0.01982911494438175,3.1015
14622,2012-09-06,3,1,9,10,0,4,1,3,27.060000000000002,29.544999999999998,94.0,8.9981,9,40,49,6203,0.007899403514428503,3.1015
14623,2012-09-06,3,1,9,11,0,4,1,3,28.7,33.335,84.0,11.0014,10,52,62,6203,0.00999516363050137,3.1015
14624,2012-09-06,3,1,9,12,0,4,1,2,29.52,34.849999999999994,79.0,15.001299999999999,11,126,137,6203,0.022086087377075608,3.1015
14625,2012-09-06,3,1,9,13,0,4,1,2,29.52,34.849999999999994,79.0,7.0015,39,152,191,6203,0.03079155247460906,3.1015
14626,2012-09-06,3,1,9,14,0,4,1,1,30.34,35.605,74.0,6.0032,38,178,216,6203,0.0348218603901338,3.1015
14627,2012-09-06,3,1,9,15,0,4,1,1,30.34,34.849999999999994,66.0,12.998000000000001,42,228,270,6203,0.04352732548766726,3.1015
14628,2012-09-06,3,1,9,16,0,4,1,1,30.34,34.849999999999994,70.0,15.001299999999999,42,374,416,6203,0.06706432371433177,3.1015
14629,2012-09-06,3,1,9,17,0,4,1,1,30.34,34.849999999999994,70.0,16.997899999999998,67,741,808,6203,0.1302595518297598,3.1015
14630,2012-09-06,3,1,9,18,0,4,1,1,29.52,34.089999999999996,70.0,16.997899999999998,74,761,835,6203,0.13461228437852651,3.1015
14631,2012-09-06,3,1,9,19,0,4,1,1,27.880000000000003,31.819999999999997,74.0,16.997899999999998,54,504,558,6203,0.08995647267451233,3.1015
14632,2012-09-06,3,1,9,20,0,4,1,1,27.060000000000002,30.305,78.0,15.001299999999999,50,356,406,6203,0.06545220054812188,3.1015
14633,2012-09-06,3,1,9,21,0,4,1,1,26.240000000000002,28.79,89.0,11.0014,32,240,272,6203,0.04384975012090924,3.1015
14634,2012-09-06,3,1,9,22,0,4,1,1,26.240000000000002,28.79,89.0,11.0014,24,193,217,6203,0.0349830727067548,3.1015
14635,2012-09-06,3,1,9,23,0,4,1,1,26.240000000000002,28.79,89.0,11.0014,19,150,169,6203,0.027244881508947282,3.1015
14636,2012-09-07,3,1,9,0,0,5,1,1,26.240000000000002,28.79,89.0,8.9981,17,79,96,7504,0.01279317697228145,3.752
14637,2012-09-07,3,1,9,1,0,5,1,1,25.419999999999998,28.03,88.0,7.0015,10,19,29,7504,0.003864605543710021,3.752
14638,2012-09-07,3,1,9,2,0,5,1,1,25.419999999999998,28.79,83.0,6.0032,1,10,11,7504,0.0014658848614072495,3.752
14639,2012-09-07,3,1,9,3,0,5,1,1,25.419999999999998,28.79,83.0,6.0032,0,9,9,7504,0.001199360341151386,3.752
14640,2012-09-07,3,1,9,4,0,5,1,1,25.419999999999998,28.03,88.0,0.0,1,7,8,7504,0.0010660980810234541,3.752
14641,2012-09-07,3,1,9,5,0,5,1,1,25.419999999999998,28.03,88.0,0.0,1,39,40,7504,0.005330490405117271,3.752
14642,2012-09-07,3,1,9,6,0,5,1,1,25.419999999999998,28.03,88.0,7.0015,5,135,140,7504,0.018656716417910446,3.752
14643,2012-09-07,3,1,9,7,0,5,1,1,26.240000000000002,28.79,89.0,7.0015,21,465,486,7504,0.06476545842217483,3.752
14644,2012-09-07,3,1,9,8,0,5,1,1,27.060000000000002,30.305,83.0,7.0015,29,690,719,7504,0.09581556503198294,3.752
14645,2012-09-07,3,1,9,9,0,5,1,1,28.7,33.335,79.0,8.9981,33,311,344,7504,0.04584221748400853,3.752
14646,2012-09-07,3,1,9,10,0,5,1,1,29.52,34.849999999999994,74.0,8.9981,53,171,224,7504,0.029850746268656716,3.752
14647,2012-09-07,3,1,9,11,0,5,1,1,31.16,35.605,62.0,8.9981,81,215,296,7504,0.039445628997867806,3.752
14648,2012-09-07,3,1,9,12,0,5,1,1,31.98,37.12,59.0,11.0014,76,247,323,7504,0.043043710021321964,3.752
14649,2012-09-07,3,1,9,13,0,5,1,1,32.800000000000004,38.635000000000005,59.0,16.997899999999998,71,283,354,7504,0.04717484008528785,3.752
14650,2012-09-07,3,1,9,14,0,5,1,1,32.800000000000004,38.635000000000005,59.0,16.997899999999998,66,187,253,7504,0.03371535181236674,3.752
14651,2012-09-07,3,1,9,15,0,5,1,1,32.800000000000004,37.88,55.00000000000001,16.997899999999998,66,265,331,7504,0.04410980810234542,3.752
14652,2012-09-07,3,1,9,16,0,5,1,1,32.800000000000004,37.88,55.00000000000001,19.0012,75,395,470,7504,0.06263326226012793,3.752
14653,2012-09-07,3,1,9,17,0,5,1,1,31.98,37.12,59.0,22.0028,88,684,772,7504,0.10287846481876332,3.752
14654,2012-09-07,3,1,9,18,0,5,1,1,31.16,35.605,62.0,19.999499999999998,95,697,792,7504,0.10554371002132196,3.752
14655,2012-09-07,3,1,9,19,0,5,1,1,30.34,34.089999999999996,62.0,19.0012,70,498,568,7504,0.07569296375266525,3.752
14656,2012-09-07,3,1,9,20,0,5,1,1,29.52,34.089999999999996,66.0,15.001299999999999,51,340,391,7504,0.052105543710021324,3.752
14657,2012-09-07,3,1,9,21,0,5,1,1,28.7,33.335,74.0,11.0014,55,246,301,7504,0.04011194029850746,3.752
14658,2012-09-07,3,1,9,22,0,5,1,1,28.7,33.335,74.0,15.001299999999999,52,247,299,7504,0.0398454157782516,3.752
14659,2012-09-07,3,1,9,23,0,5,1,1,27.060000000000002,29.544999999999998,89.0,16.997899999999998,28,220,248,7504,0.03304904051172708,3.752
14660,2012-09-08,3,1,9,0,0,6,0,1,27.060000000000002,29.544999999999998,89.0,16.997899999999998,20,130,150,5976,0.025100401606425703,2.988
14661,2012-09-08,3,1,9,1,0,6,0,2,27.060000000000002,29.544999999999998,89.0,19.0012,10,107,117,5976,0.01957831325301205,2.988
14662,2012-09-08,3,1,9,2,0,6,0,1,27.060000000000002,29.544999999999998,89.0,22.0028,9,68,77,5976,0.012884872824631861,2.988
14663,2012-09-08,3,1,9,3,0,6,0,2,27.060000000000002,29.544999999999998,89.0,15.001299999999999,3,40,43,5976,0.007195448460508702,2.988
14664,2012-09-08,3,1,9,4,0,6,0,2,27.060000000000002,29.544999999999998,94.0,15.001299999999999,3,8,11,5976,0.0018406961178045514,2.988
